封面,标题,出版信息,评分,评价人数
https://img3.doubanio.com/view/subject/s/public/s4687101.jpg,基业长青,"
        
  
  [美]吉姆·柯林斯，杰里·波勒斯 / 真如 / 中信出版社 / 2009-10 / 42.00元

      ",8.2,"
        (1938人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s27677959.jpg,博弈论,"
        
  
  朱·弗登博格(Drew Fudenberg) / 黄涛/姚洋 / 中国人民大学出版社 / 2010-10 / 68.00元

      ",8.9,"
        (453人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s27313229.jpg,能断金刚,"
        
  
  麦克尔·罗奇格西 / 夏理扬、田多多 / 江西人民出版社 / 2013-8 / 39.8元

      ",8.8,"
        (759人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29650738.jpg,刷新,"
        
  
  [美] 萨提亚·纳德拉 / 陈召强、杨洋 / 中信出版集团 / 2018-1 / 58

      ",7.5,"
        (2352人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s28036432.jpg,华杉讲透孙子兵法,"
        
  
  华杉 / 江苏文艺出版社 / 2015-4 / 39.80元

      ",8.9,"
        (2964人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s27041053.jpg,团队协作的五大障碍,"
        
  
  帕特里克•兰西奥尼 / 中信出版股份有限公司 / 2013-9-9 / 26.00

      ",7.8,"
        (692人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33733541.jpg,麦肯锡晋升法则：47个小原则创造大改变,"
        
  
  [英]服部周作（Shu Hattori） / 韦玮 / 机械工业出版社 / 2020-10 / 59.00

      ",9.3,"
        (60人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s4355925.jpg,拖延心理学,"
        
  
  [美] 简·博克(Jane B. Burka)、[美] 莱诺拉·袁(Lenora M. Yuen) / 蒋永强、陆正芳 / 中国人民大学出版社 / 2009-12 / 39.80元

      ",8.2,"
        (17257人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s1035374.jpg,谁动了我的奶酪？,"
        
  
  [美] 斯宾塞·约翰逊 / 吴立俊 / 中信出版社 / 2001-9 / 16.80元

      ",7.1,"
        (39181人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33318372.jpg,权力与领导,"
        
  
  [美] 詹姆斯·克劳森 / 马昕 / 后浪丨民主与建设出版社 / 2019-7 / 80.00元

      ",9.2,"
        (64人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s3778613.jpg,把时间当作朋友,"
        
  
  李笑来 / 电子工业出版社 / 2009-6 / 32.00元

      ",8.4,"
        (36575人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33843649.jpg,一生的旅程,"
        
  
  [美] 罗伯特·艾格、[美] 乔尔·洛弗尔 / 靳婷婷 / 文汇出版社 / 2020-5-1 / 88

      ",8.7,"
        (5954人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s24940056.jpg,管理的实践,"
        
  
  [美] 彼得·德鲁克 / 齐若兰 / 机械工业出版社 / 2006-1 / 48.00元

      ",8.8,"
        (2302人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s4687615.jpg,海底捞你学不会,"
        
  
  黄铁鹰 / 中信出版社 / 2011-3 / 39.00元

      ",7.2,"
        (8379人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33715272.jpg,这才是POA,"
        
  
  查理 / 中国法制出版社 / 2020-5-18 / 66

      ",9.6,"
        (56人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28041324.jpg,权力与领导（第5版）,"
        
  
  [美]詹姆斯·克劳森（James G. Clawson） / 马昕 / 世界图书出版公司·后浪出版公司 / 2015-2 / 52.00元

      ",8.9,"
        (339人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s2386046.jpg,大败局Ⅱ,"
        
  
  吴晓波 / 浙江人民出版社 / 2007-4 / 29.00元

      ",8.5,"
        (7296人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s28316820.jpg,横向领导力,"
        
  
  [美]罗杰·费希尔（Roger Fisher）、艾伦·夏普（Alan Sharp） / 刘清山 / 北京联合出版公司·后浪出版公司 / 2015-11 / 32.00元

      ",7.8,"
        (1406人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s27348770.jpg,竞争战略,"
        
  
  [美]迈克尔·波特 / 陈丽芳 / 中信出版社 / 2014-8 / 88.00

      ",8.5,"
        (427人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33771840.jpg,商业洞察力,"
        
  
  刘润 / 中信出版集团 / 2020-11 / 69.00元

      ",7.8,"
        (114人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33464650.jpg,一本书看透股权架构,"
        
  
  李利威 / 机械工业出版社 / 2019-4 / 79

      ",9.2,"
        (636人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33764619.jpg,第二曲线创新（第2版）,"
        
  
  李善友 / 人民邮电出版社 / 2021-1 / 69.00元

      ",7.5,"
        (39人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s30245856.jpg,债务危机,"
        
  
  [美] 瑞·达利欧 / 赵灿、熊建伟、刘波、崔苹苹、何杰奎林 / 中信出版社 / 2019-3 / 98.00元

      ",8.7,"
        (2206人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s2006174.jpg,将心注入,"
        
  
  [美] 霍华德·舒尔茨、[美] 多利·琼斯·扬 / 文敏 / 浙江人民出版社 / 2010-03 / 25.00

      ",8.3,"
        (2429人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33467159.jpg,学校如何运转,"
        
  
  李希贵 / 教育科学出版社 / 2019-8 / 68.00元

      ",8.7,"
        (201人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33517273.jpg,基业长青,"
        
  
  [美] 吉姆·柯林斯、杰里·波勒斯 / 真如 / 中信出版集团 / 2019-11 / 69

      ",9.0,"
        (70人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29947219.jpg,茑屋经营哲学,"
        
  
  【日】增田宗昭 / 袁小雅 / 中信出版社 / 2018-12-15 / 68.00元

      ",7.3,"
        (1116人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s24410865.jpg,好战略，坏战略,"
        
  
  理查德·鲁梅尔特 / 蒋宗强 / 中信出版社 / 2012-10 / 68.00元

      ",8.1,"
        (756人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33528996.jpg,华为团队工作法,"
        
  
  吴建国 / 中信出版集团 / 2019-12-1 / 68.00

      ",8.2,"
        (405人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s27112878.jpg,活法,"
        
  
  稻盛和夫 / 东方出版社 / 2012-5-1 / 27.00元

      ",7.9,"
        (3112人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s1447972.jpg,旁观者,"
        
  
  [美] 彼得.德鲁克 / 廖月娟 / 机械工业出版社 / 2005-9 / 38.00元

      ",8.7,"
        (3627人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28348796.jpg,重新定义团队：谷歌如何工作,"
        
  
  拉斯洛·博克 / 宋伟 / 中信出版集团 / 2015-12-1 / CNY 56.00

      ",8.3,"
        (1744人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s5965836.jpg,跨越鸿沟,"
        
  
  [美] 杰弗里·摩尔(Geoffrey A. Moore) / 赵娅 / 机械工业出版社 / 2009-1 / 36.00元

      ",8.3,"
        (749人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s2955123.jpg,牛奶可乐经济学,"
        
  
  [美] 罗伯特·弗兰克 / 闾佳 / 中国人民大学出版社 / 2008-1 / 39.80

      ",7.5,"
        (19204人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s27776092.jpg,创新者的窘境(全新修订版),"
        
  
  克莱顿•克里斯坦森 / 胡建桥 / 中信出版社 / 2014-1-1 / 48.00元

      ",8.5,"
        (1529人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33562344.jpg,要领,"
        
  
  约翰·汉尼斯著 / 杨斌等译、湛庐文化出品 / 浙江教育出版社 / 2020-2 / 89.9元

      ",7.9,"
        (287人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s28371822.jpg,领导力21法则,"
        
  
  [美]约翰·C. 麦克斯维尔 / 路本福、路卫军 / 北京时代华文书局 / 2016-1-15 / 45.00元

      ",7.3,"
        (653人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s28661180.jpg,做出好决定,"
        
  
  [美]斯蒂芬·P·罗宾斯（Stephen P.Robbins） / 包云波 / 北京联合出版公司·后浪出版公司 / 2016-5 / 36.00元

      ",8.0,"
        (903人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29695360.jpg,格鲁夫给经理人的第一课,"
        
  
  (美)安迪•格鲁夫 / 巫宗融 / 中信出版社 / 2017-8-4 / 36.8元

      ",9.1,"
        (306人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s32317746.jpg,成事,"
        
  
  冯唐 / 天津人民出版社 / 2019-5 / 68.00元

      ",6.9,"
        (3732人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33784227.jpg,变量3：本⼟时代的⽣存策略,"
        
  
  何帆 / 大象出版社 / 2021-1-1 / 69

      ",7.1,"
        (546人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33582679.jpg,No Rules Rules,"
        
  
  Reed Hastings、Erin Meyer / Penguin Press / 2020-5-12 / GBP 76.00

      ",8.8,"
        (116人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s2339552.jpg,洛克菲勒留给儿子的38封信,"
        
  
  约翰·D·洛克菲勒 (John Davison Rockefeller) / 严硕 / 中国妇女出版社 / 2004-7 / 29.80

      ",8.6,"
        (3668人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s27364104.jpg,忙总管理笔记,"
        
  
  文小芒 / 海南出版社 / 2013-7 / 90

      ",9.0,"
        (254人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29463824.jpg,第二曲线：跨越“S型曲线”的二次增长,"
        
  
  [英]查尔斯·汉迪（Charles Handy） / 苗青 / 机械工业出版社 / 2017-6 / 49.00

      ",7.2,"
        (267人评价)
    "
