封面,标题,出版信息,评分,评价人数
https://img3.doubanio.com/view/subject/s/public/s1444380.jpg,超限战,"
        
  
  乔良、王湘穗 / 中国社会出版社 / 2005年9月1日 / 36.0

      ",7.9,"
        (520人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33719053.jpg,痞子英雄,"
        
  
  本·麦金泰尔 / 朱叶娜、高鑫 / 社会科学文献出版社 / 2021-1 / 92.00元

      ",8.0,"
        (28人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s7037267.jpg,刀兵相见,"
        
  
  彭鹏 / 山东美术出版社 / 2011-12-1 / 68.00元

      ",8.7,"
        (49人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33714263.jpg,燃烧的大洋,"
        
  
  [美]伊恩·托尔 / 徐彬、王斌、王晓 / 中信出版集团 / 2020-9 / 98

      ",9.0,"
        (79人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s32320830.jpg,皇帝的刺刀,"
        
  
  【美】乔治·纳夫齐格（George Nafziger） / 吴畋 / 吉林文史出版社 / 2019-4-1 / 109.8元

      ",9.1,"
        (59人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33654466.jpg,德国战争的神话与现实,"
        
  
  (德) 格哈德·P.格罗斯 / 孙希琨、张大卫 / 民主与建设出版社 / 2020-5 / 119.8

      ",8.1,"
        (24人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28865255.jpg,恺撒,"
        
  
  [英] 阿德里安·戈兹沃西 / 陆大鹏 / 社会科学文献出版社 / 2016-7 / 89.00元

      ",8.5,"
        (1015人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s9301347.jpg,高卢战记,"
        
  
  [古罗马] 凯撒 / 任炳湘 / 商务印书馆 / 1979-9 / 18.00元

      ",8.5,"
        (1363人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33826722.jpg,风暴之鸟,"
        
  
  蒙创波 / 武汉大学出版社 / 122

      ",,"
        (11人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33644578.jpg,普法战争,"
        
  
  (美) 杰弗里·瓦夫罗 (Geoffrey Wawro) / 林国荣 / 社会科学文献出版社 / 2020-6-1 / 92.00元

      ",8.4,"
        (183人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28576995.jpg,伯罗奔尼撒战争,"
        
  
  [美] 唐纳德·卡根 / 陆大鹏 / 社会科学文献出版社 / 2016-4 / 79.00元

      ",8.9,"
        (1710人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s32276015.jpg,我是怎样设计飞机的,"
        
  
  [美] 克拉伦斯·伦纳德·凯利·约翰逊、玛吉·史密斯 / 杨松 / 后浪丨浙江教育出版社 / 2019-5 / 39.80元

      ",7.9,"
        (189人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s4097058.jpg,中国古代战争的地理枢纽,"
        
  
  宋杰 / 中国社会科学出版社 / 2009-6 / 62.00元

      ",8.8,"
        (193人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33779933.jpg,敦刻尔克大撤退,"
        
  
  张建威 / 中国画报出版社 / 2020-12 / 60.00元

      ",,"
        (11人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s3825654.jpg,印度对华战争,"
        
  
  [澳] 内维尔·马克斯韦尔(Neville Maxwell) / 陆仁 / 三联书店 / 1971年5月 / 3.90元

      ",8.8,"
        (396人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33856216.jpg,反败为胜,"
        
  
  新华出版社 / 2021-4 / 98.00元

      ",8.1,"
        (少于10人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29230561.jpg,冷战,"
        
  
  [美] 约翰·刘易斯·加迪斯 / 翟强、张静 / 社会科学文献出版社 / 2016-12 / 49.00元

      ",9.3,"
        (922人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33612723.jpg,作战指挥,"
        
  
  德国国防部部队局 / 民主与建设出版社 / 2020-5 / 89.8

      ",9.0,"
        (17人评价)
    "
