封面,标题,出版信息,评分,评价人数
https://img1.doubanio.com/view/subject/s/public/s33767869.jpg,她世界,"
        
  
  [法]伊丽莎白·卡多赫、[法]安娜·德·蒙塔尔洛 / 刘惠芳 / 人民邮电出版社 / 2020-12-1 / 59.80元

      ",7.8,"
        (133人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s28731910.jpg,身体从未忘记,"
        
  
  Bessel van der Kolk M.D. (范德考克) / 李智 / 机械工业出版社 / 2016-3 / 55.00元

      ",9.0,"
        (2596人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s28069478.jpg,为何家会伤人,"
        
  
  武志红 / 世界图书出版公司 / 2007-5-1 / 27.00元

      ",8.2,"
        (6969人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33486647.jpg,社会心理学（第11版，平装版）,"
        
  
  戴维·迈尔斯 (David G.Myers) / 侯玉波、乐国安、张智勇 / 人民邮电出版社 / 2016-1 / 128.00元

      ",9.4,"
        (896人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s26039188.jpg,成功，动机与目标,"
        
  
  海蒂•格兰特•霍尔沃森 (Heidi Grant Halvorson) / 汤珑 / 译林出版社 / 2013-3 / 48.80元

      ",8.8,"
        (2250人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s9063857.jpg,关键对话,"
        
  
  （美）科里·帕特森（Kerry Patterson）、约瑟夫·格雷尼（Joseph Grenny）、罗恩·麦克米兰（Ron McMillan） / 毕崇毅 / 机械工业出版社 / 2012-4 / 39.00元

      ",8.2,"
        (5228人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29636724.jpg,活下去的理由,"
        
  
  [英] 马特·海格 / 赵燕飞 / 后浪丨江西人民出版社 / 2018-1 / 38.00元

      ",8.1,"
        (8342人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33534698.jpg,无处安放的同情,"
        
  
  [德]汉宁·里德 / 周雨霏 / 广东人民出版社 / 2020-1 / 58.00元

      ",7.8,"
        (1435人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29756387.jpg,我要快乐，不必正常,"
        
  
  [英] 珍妮特·温特森 / 冯倩珠 / 北京联合出版公司 / 2018-6 / 49.00

      ",8.5,"
        (6557人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s2719608.jpg,合作的进化,"
        
  
  罗伯特·阿克塞尔罗德 / 吴坚忠 / 上海人民出版社 / 2007-8 / 23.00元

      ",8.9,"
        (1534人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28296855.jpg,教养的迷思,"
        
  
  [美] 朱迪斯·哈里斯 / 张庆宗 / 上海译文出版社 / 2015-9-1 / 58

      ",8.0,"
        (1081人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29520436.jpg,沟通的艺术（插图修订第15版）,"
        
  
  [美] 罗纳德·B·阿德勒、拉塞尔·F·普罗科特 / 黄素菲、李恩、王敏 / 后浪丨北京联合出版公司 / 2018-2 / 88.00元

      ",9.0,"
        (1214人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29889701.jpg,幸福的陷阱,"
        
  
  [澳]路斯·哈里斯 / 邓竹箐、祝卓宏 / 机械工业出版社 / 2018-8-1 / 49.00元

      ",8.6,"
        (732人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s24492121.jpg,爱的五种语言,"
        
  
  盖瑞·查普曼 / 王云良 / 中国轻工业出版社 / 2006-8 / 20.00元

      ",8.6,"
        (4814人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33717560.jpg,是我把你蠢哭了吗,"
        
  
  [英] 迪安·博内特 / 朱机 / 后浪丨福建教育出版社 / 2020-10 / 42.00元

      ",8.6,"
        (190人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33663264.jpg,娇惯的心灵,"
        
  
  [美] 格雷格·卢金诺夫、[美] 乔纳森·海特 / 田雷、苏心 / 生活·读书·新知三联书店 / 2020-7 / 69.00元

      ",8.2,"
        (375人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s6772445.jpg,爱的艺术,"
        
  
  [美]弗洛姆 / 李健鸣 / 上海译文出版社 / 2011-7-1 / 23.00元

      ",8.9,"
        (5003人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33489085.jpg,你的孩子不是你的孩子,"
        
  
  吴晓乐 / 中国友谊出版公司 / 2019-11 / 49.80

      ",8.5,"
        (4598人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s3403254.jpg,遇见未知的自己,"
        
  
  张德芬 / 华夏出版社 / 2008-1 / 29.00

      ",8.0,"
        (74738人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s24939868.jpg,学会提问,"
        
  
  [美] 尼尔·布朗、[美] 斯图尔特·基利 / 吴礼敬 / 机械工业出版社 / 2013-5-1 / 35.00元

      ",8.3,"
        (11663人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s28289939.jpg,恰如其分的自尊,"
        
  
  【法】克里斯托弗•安德烈、【法】弗朗索瓦•勒洛尔 / 周行 / 生活·读书·新知三联书店  生活书店出版有限公司 / 2015-8-1 / 42.00元

      ",7.9,"
        (1981人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s28904737.jpg,心理学与生活(第19版),"
        
  
  理查德·格里格、菲利普·津巴多 / 王垒、等 / 人民邮电出版社 / 2016-1-1 / 128.00元

      ",9.2,"
        (418人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s3003932.jpg,改变,"
        
  
  （美）瓦茨拉维克、（美）威克兰德、（美）菲什 / 夏林清、郑村棋 / 教育科学出版社 / 2007-11-1 / 18.0

      ",8.6,"
        (1733人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s29436163.jpg,上瘾,"
        
  
  [美] 尼尔·埃亚尔、[美] 瑞安·胡佛 / 钟莉婷、杨晓红 / 中信出版集团 / 2017-5 / 49.00元

      ",7.4,"
        (3792人评价)
    "
