封面,标题,出版信息,评分,评价人数
https://img2.doubanio.com/view/subject/s/public/s33735343.jpg,梦之囚徒：颠倒黑白,"
        
  
  [法] 马克-安托万·马修 / 蒯佳 / 后浪丨上海文化出版社 / 2020-11 / 68.00元

      ",9.1,"
        (407人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33719015.jpg,梦之囚徒：使命,"
        
  
  [法] 马克-安托万·马修 / 徐峰 / 后浪丨上海文化出版社 / 2020-11 / 68.00元

      ",8.9,"
        (445人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s4345579.jpg,放課后的秘密,"
        
  
  兼定雪緒 / 小學舘 - 東立

      ",,"
        (86人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29763844.jpg,半小时漫画中国史2,"
        
  
  陈磊 / 海南出版社 / 2018-5 / 39.90元

      ",7.4,"
        (10176人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33487442.jpg,半小时漫画中国史4,"
        
  
  二混子 / 海南出版社 / 2019-9 / 49.90元

      ",7.7,"
        (3430人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s4619770.jpg,進擊的巨人 01,"
        
  
  諫山創 / 張益豐 / 東立出版社 / 2011-1-31 / NT$95

      ",8.7,"
        (4890人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33760414.jpg,蓟与玫瑰,"
        
  
  [法] 尼古拉·容克 / 谢昱 / 广东旅游出版社 / 2020-12 / 138.00元

      ",8.3,"
        (80人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33789376.jpg,龙猫,"
        
  
  [日] 宫崎骏 / 赵玉皎 / 北京联合出版公司 / 2020-12 / 68.00元

      ",8.9,"
        (438人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33726345.jpg,马当家的饭桌,"
        
  
  洪渊植 / 米糕 / 后浪丨湖南美术出版社 / 2020-10 / 58.00

      ",9.0,"
        (495人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33695492.jpg,镖人,"
        
  
  许先哲 / 江苏凤凰文艺出版社 / 2020-7 / 42.80元

      ",8.5,"
        (1310人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29347180.jpg,方向,"
        
  
  [法] 马克-安托万·马修 / 后浪漫（编译） / 北京联合出版公司 / 2017-4 / 99.80元

      ",8.7,"
        (4401人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33719521.jpg,半小时漫画经济学4,"
        
  
  陈磊、半小时漫画团队 / 海南出版社 / 2020-8 / 39.90元

      ",7.1,"
        (717人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29830876.jpg,半小时漫画中国史3,"
        
  
  陈磊 / 海南出版社 / 2018-7 / 39.90元

      ",7.5,"
        (7691人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33489580.jpg,半小时漫画经济学2：金融危机篇,"
        
  
  陈磊·半小时漫画团队 / 海南出版社 / 2019-10-20 / 52.00元

      ",7.4,"
        (3668人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33529469.jpg,Sunny 星之子,"
        
  
  [日] 松本大洋 / 高华鑫、烨伊 / 北京联合出版公司 / 2020-2 / 298.80元

      ",9.6,"
        (840人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s28345162.jpg,画的秘密,"
        
  
  [法] 马克-安托万·马修 / 贾梦 / 北京联合出版公司 / 2016-1 / 60.00元

      ",8.6,"
        (3436人评价)
    "
