封面,标题,出版信息,评分,评价人数
https://img9.doubanio.com/view/subject/s/public/s33732686.jpg,机器学习实战：基于Scikit-Learn、Keras和TensorFlow（原书第2版）,"
        
  
  （法）奥雷利安•杰龙（Aurélien Géron） / 宋能辉、李娴 / 机械工业出版社 / 2020-10-1 / 149.00

      ",9.6,"
        (64人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s7663093.jpg,Java并发编程实战,"
        
  
  Brian Goetz、Tim Peierls、Joshua Bloch、Joseph Bowbeer、David Holmes、Doug Lea / 童云兰 / 机械工业出版社华章公司 / 2012-2 / 69.00元

      ",9.0,"
        (1391人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s4646956.jpg,程序员修炼之道,"
        
  
  Andrew Hunt、David Thomas / 马维达 / 电子工业出版社 / 2011-1 / 55.00元

      ",8.8,"
        (1116人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s4647091.jpg,Effective C++,"
        
  
  梅耶 (Scott Meyers) / 侯捷 / 电子工业出版社 / 2011-1-1 / 65.00元

      ",9.5,"
        (814人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29490107.jpg,Python金融衍生品大数据分析,"
        
  
  [德] Yves Hilpisch / 蔡立耑 / 电子工业出版社 / 2017-8 / 99.00元

      ",9.3,"
        (27人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s29458403.jpg,Go程序设计语言,"
        
  
  艾伦 A. A. 多诺万 / 李道兵、高博、庞向才、金鑫鑫、林齐斌 / 机械工业出版社 / 2017-5 / 79

      ",8.8,"
        (365人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s27309026.jpg,TCP/IP网络编程,"
        
  
  [韩] 尹圣雨 / 金国哲 / 人民邮电出版社 / 2014-7 / 79.00元

      ",8.6,"
        (177人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s28388499.jpg,数据结构,"
        
  
  邓俊辉 / 清华大学出版社 / 2013-9 / 39.00元

      ",9.4,"
        (382人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33703494.jpg,JavaScript高级程序设计（第4版）,"
        
  
  [美] 马特·弗里斯比 / 李松峰 / 人民邮电出版社 / 2020-8 / 129.00元

      ",9.1,"
        (81人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s26535990.jpg,编码的奥秘,"
        
  
  Charles Petzold / 伍卫国/王宣政/孙燕妮 等 / 机械工业出版社 / 2000-9-1 / 24.00

      ",9.3,"
        (1402人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s28284137.jpg,UNIX环境高级编程（第3版）,"
        
  
  史蒂文斯 (W.Richard Stevens)、拉戈 (Stephen A.Rago) / 戚正伟、张亚英、尤晋元 / 人民邮电出版社 / 2014-6-1 / 128.00元

      ",9.6,"
        (417人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33747724.jpg,MySQL是怎样运行的,"
        
  
  小孩子4919 / 人民邮电出版社 / 99.00元

      ",9.5,"
        (107人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s27608362.jpg,领域驱动设计,"
        
  
  埃文斯 / 赵俐、盛海艳、刘霞 / 人民邮电出版社 / 2010-11 / 69.00元

      ",9.2,"
        (230人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33845055.jpg,Python编程快速上手 第2版,"
        
  
  [美]阿尔•斯维加特（Al Sweigart） / 王海鹏 / 人民邮电出版社 / 2021-3-1 / 89

      ",,"
        (25人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s1671095.jpg,敏捷软件开发,"
        
  
  Robert C. Martin / 邓辉 / 清华大学出版社 / 2003-09-01 / 59.00元

      ",9.0,"
        (1452人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s2996168.jpg,C和指针,"
        
  
  Kenneth A.Reek / 徐波 / 人民邮电出版社 / 2008 年4月 / 65.00元

      ",9.0,"
        (1524人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s2171906.jpg,Head First Java（第二版·中文版）,"
        
  
  Kathy Sierra,Bert Bates 著、杨尊一 编译 张然等 改编 / 杨尊一 / 中国电力出版社 / 2007-2 / 79.00元

      ",8.7,"
        (1321人评价)
    "
