封面,标题,出版信息,评分,评价人数
https://img3.doubanio.com/view/subject/s/public/s2178120.jpg,四库全书总目,"
        
  
  永瑢 / 中华书局 / 2003-8 / 208.00元

      ",9.5,"
        (259人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s1331483.jpg,中国文化要义,"
        
  
  梁漱溟 / 上海人民出版社 / 2005-05 / 25.00元

      ",9.0,"
        (2679人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s5756465.jpg,智囊全集,"
        
  
  冯梦龙 / 中华书局 / 2007-9 / 39.00元

      ",8.8,"
        (590人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s28298312.jpg,西南联大国文课,"
        
  
  大一国文编撰委员会 编、刘东 导读 / 译林出版社 / 2015-10 / 48

      ",8.6,"
        (440人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s13579296.jpg,老子他说,"
        
  
  南怀瑾 / 复旦大学出版社 / 2002-6 / 24.00元

      ",8.6,"
        (3183人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s11315537.jpg,孟子譯注,"
        
  
  楊伯峻譯注 / 中华书局 / 2005-01-01 / 28.00元

      ",9.0,"
        (1806人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29198254.jpg,论语别裁（上、下）,"
        
  
  南怀瑾 / 复旦大学出版社 / 2016-6 / 78.00元

      ",9.4,"
        (276人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s4433882.jpg,庄子,"
        
  
  庄周 / 方勇 注释 / 中华书局 / 2010-6 / 34.00元

      ",9.2,"
        (911人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s6510841.jpg,道德经,"
        
  
  老子 / 2009-3 / 50.00元

      ",9.5,"
        (167人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29668699.jpg,诗经,"
        
  
  王秀梅 / 中华书局 / 2015-9-1 / 54.00元

      ",9.2,"
        (913人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s27465834.jpg,老子道德经注,"
        
  
  [魏] 王弼 注、楼宇烈 校释 / 中华书局 / 2011-1-1 / 19.00元

      ",9.4,"
        (669人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s28101847.jpg,盐铁论,"
        
  
  [西汉]桓宽 / 陈桐生 / 中华书局 / 2015-5 / 40.00

      ",8.8,"
        (180人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s4286492.jpg,中庸,"
        
  
  子思 / 第1版 (2007年9月1日) / 2007年9月1日 / 29.80

      ",9.2,"
        (596人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s32297098.jpg,中国哲学十五讲,"
        
  
  杨立华 / 北京大学出版社 / 2019-3 / 52.00元

      ",8.3,"
        (300人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29616325.jpg,古诗词课,"
        
  
  叶嘉莹 / 生活·读书·新知三联书店 / 2018-1 / 58.00

      ",8.9,"
        (430人评价)
    "
